class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Zenkutsu Dachi Left,0.5428026914596558,0.2654802203178406,-0.18794964253902435,0.9992614388465881,0.5428175926208496,0.25349339842796326,-0.15814200043678284,0.9990553259849548,0.5445556640625,0.254292368888855,-0.1581534594297409,0.9985913634300232,0.5464064478874207,0.25512203574180603,-0.15811797976493835,0.9982505440711975,0.5347355008125305,0.25137829780578613,-0.19350716471672058,0.9995042681694031,0.53083336353302,0.25085631012916565,-0.19358792901039124,0.9994922280311584,0.5268279314041138,0.2504310607910156,-0.1936662346124649,0.9996199011802673,0.5409584641456604,0.26205316185951233,-0.00873308815062046,0.9940143823623657,0.5137454271316528,0.2564806640148163,-0.17255158722400665,0.9998001456260681,0.5442543625831604,0.28260278701782227,-0.12957903742790222,0.9973624348640442,0.5325049757957458,0.2809247672557831,-0.176730677485466,0.9995710253715515,0.5364325642585754,0.35711348056793213,0.15041618049144745,0.9888731837272644,0.4752417206764221,0.3344961702823639,-0.19165976345539093,0.9999560117721558,0.5132764577865601,0.4655943214893341,0.25162598490715027,0.012724294327199459,0.3964223861694336,0.425692617893219,-0.23675179481506348,0.9990538954734802,0.521997332572937,0.5555576682090759,0.13006266951560974,0.028718093410134315,0.43478935956954956,0.5287380814552307,-0.27679744362831116,0.9932708740234375,0.5260715484619141,0.5793911814689636,0.11463769525289536,0.043040767312049866,0.4512806832790375,0.5423095226287842,-0.3135012090206146,0.9793872237205505,0.5300624370574951,0.5790150761604309,0.07197753340005875,0.04508287459611893,0.4604801535606384,0.5295328497886658,-0.3006135821342468,0.977949321269989,0.5262742042541504,0.5702572464942932,0.1073596328496933,0.044962722808122635,0.45704102516174316,0.5249071717262268,-0.26863670349121094,0.9609261751174927,0.5340549349784851,0.5947166085243225,0.09554412961006165,0.9994019865989685,0.4762818217277527,0.5977262258529663,-0.09543561935424805,0.9995934367179871,0.6353054642677307,0.6767324209213257,-0.15402525663375854,0.9928667545318604,0.39511802792549133,0.7508248090744019,-0.09157775342464447,0.9964916706085205,0.6225587725639343,0.8472006320953369,-0.003700343193486333,0.9909186363220215,0.30275359749794006,0.8486284613609314,0.12985482811927795,0.9940912127494812,0.6083928942680359,0.879353940486908,0.004438915755599737,0.9679305553436279,0.2885603904724121,0.8522521257400513,0.14807210862636566,0.8966403007507324,0.6741263270378113,0.908096969127655,-0.10972559452056885,0.9842562675476074,0.2996721565723419,0.9161719679832458,0.020032305270433426,0.9846205711364746
Zenkutsu Dachi Left,0.5232143998146057,0.26451992988586426,-0.22628796100616455,0.9992969036102295,0.5236014127731323,0.25236776471138,-0.19543971121311188,0.9990949630737305,0.5254811644554138,0.25313204526901245,-0.19547522068023682,0.998651385307312,0.5273374319076538,0.2539118230342865,-0.19552752375602722,0.9983266592025757,0.5150647759437561,0.2503180205821991,-0.22831514477729797,0.9995266795158386,0.5112223029136658,0.2498764842748642,-0.22839757800102234,0.9995142817497253,0.5074129700660706,0.2496086210012436,-0.22848908603191376,0.9996365904808044,0.5227547287940979,0.26069405674934387,-0.03290966525673866,0.9942837357521057,0.4950099587440491,0.25630465149879456,-0.1831476092338562,0.9998090267181396,0.525683581829071,0.28167083859443665,-0.16255120933055878,0.9974730610847473,0.5128930807113647,0.28007081151008606,-0.20583614706993103,0.9995865821838379,0.5280097723007202,0.35445520281791687,0.1378076821565628,0.98907470703125,0.45595771074295044,0.33890044689178467,-0.1906912475824356,0.9999557733535767,0.5108619928359985,0.46525874733924866,0.24076077342033386,0.012447592802345753,0.3833445906639099,0.4337792992591858,-0.22272929549217224,0.9990556836128235,0.5208186507225037,0.553700864315033,0.10538595914840698,0.02776235342025757,0.4335862696170807,0.5294278860092163,-0.267952561378479,0.9930011630058289,0.5245668888092041,0.5775045156478882,0.08397064357995987,0.041624557226896286,0.4502792954444885,0.5421877503395081,-0.304562509059906,0.9785470962524414,0.5292654037475586,0.5772498846054077,0.04220307618379593,0.04364090412855148,0.45959725975990295,0.5294058322906494,-0.2949133515357971,0.9770128726959229,0.526143491268158,0.5684290528297424,0.08230750262737274,0.04357999190688133,0.45672664046287537,0.5248219966888428,-0.26107341051101685,0.9593886733055115,0.5328412055969238,0.5942023992538452,0.09264598786830902,0.9994127154350281,0.4748300015926361,0.5969440937042236,-0.09252076596021652,0.9996012449264526,0.6329676508903503,0.6770265698432922,-0.14334625005722046,0.9932186603546143,0.39830565452575684,0.7496574521064758,-0.09186090528964996,0.996603786945343,0.6236435770988464,0.8428962826728821,0.0018091617384925485,0.9913203120231628,0.3035094141960144,0.8482763171195984,0.13565246760845184,0.9942788481712341,0.609592854976654,0.8742296695709229,0.014209479093551636,0.9689744114875793,0.28890734910964966,0.8520209789276123,0.15408582985401154,0.8956646919250488,0.6819826364517212,0.9019901156425476,-0.10504130274057388,0.9848629236221313,0.30056998133659363,0.9155623912811279,0.022093279287219048,0.9847100973129272
Zenkutsu Dachi Left,0.5070611238479614,0.2633824646472931,-0.2407791167497635,0.999342679977417,0.5080225467681885,0.251707524061203,-0.20730750262737274,0.9991551637649536,0.510262668132782,0.2524188458919525,-0.20733150839805603,0.9987393617630005,0.5124495625495911,0.25314468145370483,-0.2073998898267746,0.9984375834465027,0.49870291352272034,0.24958541989326477,-0.2396247386932373,0.999559223651886,0.4946446418762207,0.2490956336259842,-0.23970797657966614,0.9995467066764832,0.49046748876571655,0.24880284070968628,-0.2397865504026413,0.9996606707572937,0.508888840675354,0.2599013149738312,-0.034476056694984436,0.9946449995040894,0.4795474410057068,0.2558722198009491,-0.18275482952594757,0.9998217821121216,0.5102770328521729,0.2807868719100952,-0.17308899760246277,0.997622549533844,0.4971493184566498,0.2795133590698242,-0.2151321917772293,0.999608039855957,0.5174808502197266,0.35410019755363464,0.14204272627830505,0.9894137978553772,0.4401707053184509,0.3412070870399475,-0.1810094267129898,0.9999546408653259,0.5055475831031799,0.465201735496521,0.24622853100299835,0.01220727525651455,0.37259161472320557,0.4414452612400055,-0.19877587258815765,0.9990530014038086,0.5204640626907349,0.5530045628547668,0.10549497604370117,0.02656707726418972,0.4332107603549957,0.5319708585739136,-0.2323608100414276,0.9923601746559143,0.5238357186317444,0.5769197344779968,0.08672374486923218,0.039938002824783325,0.44923919439315796,0.5423230528831482,-0.2651115357875824,0.9765177369117737,0.5286117196083069,0.5765960216522217,0.04384792968630791,0.041915182024240494,0.45940056443214417,0.5292413830757141,-0.2571568489074707,0.9748454093933105,0.524649977684021,0.5676478743553162,0.08268146216869354,0.041856709867715836,0.4553317129611969,0.5251657962799072,-0.22516362369060516,0.955799400806427,0.532102644443512,0.59360671043396,0.09107501804828644,0.9994471669197083,0.474185049533844,0.5984598398208618,-0.09096041321754456,0.9996157884597778,0.6313575506210327,0.676942765712738,-0.2033696174621582,0.9936253428459167,0.39751213788986206,0.7520349025726318,-0.09525849670171738,0.9965925812721252,0.6227855682373047,0.8514537811279297,-0.07207158952951431,0.9917750358581543,0.3033648431301117,0.852614164352417,0.14796672761440277,0.9941779971122742,0.6088353991508484,0.8818108439445496,-0.06523478031158447,0.9699246883392334,0.28916528820991516,0.8571851253509521,0.16807805001735687,0.8931261897087097,0.6783607006072998,0.9088304042816162,-0.1968999058008194,0.9854913949966431,0.2974656820297241,0.9256951808929443,0.04295576363801956,0.9843326807022095
Zenkutsu Dachi Left,0.49675503373146057,0.2649138271808624,-0.26361629366874695,0.9993863105773926,0.4993368983268738,0.2520390748977661,-0.22983606159687042,0.9992108941078186,0.5015863180160522,0.2527090311050415,-0.22986212372779846,0.9988188743591309,0.5036192536354065,0.253389835357666,-0.22993430495262146,0.9985352158546448,0.48942476511001587,0.2498524934053421,-0.25923457741737366,0.9995895028114319,0.48461586236953735,0.2492557317018509,-0.25931328535079956,0.9995772242546082,0.4798525273799896,0.2488403618335724,-0.25936779379844666,0.999683678150177,0.500881552696228,0.25944435596466064,-0.05128364637494087,0.9949802160263062,0.46766090393066406,0.2555025815963745,-0.18486294150352478,0.9998347163200378,0.49906474351882935,0.2822408378124237,-0.19458332657814026,0.9977495670318604,0.4851664900779724,0.2814803719520569,-0.23304483294487,0.9996283054351807,0.5089491605758667,0.349001407623291,0.1275806725025177,0.9898462295532227,0.4274147152900696,0.34509557485580444,-0.17572760581970215,0.9999555349349976,0.5009973049163818,0.4649459421634674,0.2266329824924469,0.011896045878529549,0.3664822578430176,0.44729748368263245,-0.19645021855831146,0.9990328550338745,0.5139988660812378,0.5528450608253479,0.08608219027519226,0.02531314641237259,0.4309055805206299,0.5340519547462463,-0.2426566779613495,0.991564929485321,0.5192132592201233,0.5765298008918762,0.06559515744447708,0.03815092891454697,0.44652047753334045,0.5436941385269165,-0.2771262526512146,0.9742726683616638,0.522898256778717,0.5763781070709229,0.025241265073418617,0.04004823789000511,0.4547343850135803,0.5302445888519287,-0.26953476667404175,0.9725326299667358,0.5182303190231323,0.5672460794448853,0.06366856396198273,0.04004744440317154,0.4502261281013489,0.5264433026313782,-0.23631179332733154,0.9523591995239258,0.5306856632232666,0.592628538608551,0.08743660151958466,0.9994791150093079,0.47090888023376465,0.5985485315322876,-0.0873236209154129,0.9996330738067627,0.6312210559844971,0.6739738583564758,-0.17276063561439514,0.9939279556274414,0.3973201811313629,0.7512092590332031,-0.09890811145305634,0.9966685771942139,0.6222438812255859,0.848885715007782,-0.028175508603453636,0.9920276999473572,0.3032963275909424,0.8525478839874268,0.14826107025146484,0.9939826130867004,0.6069010496139526,0.8804194927215576,-0.02028079330921173,0.9701122641563416,0.289048969745636,0.8575412631034851,0.1688719540834427,0.8883297443389893,0.6724213361740112,0.9033116102218628,-0.14151450991630554,0.9857304096221924,0.29533419013023376,0.920420229434967,0.05276329442858696,0.9836141467094421
Zenkutsu Dachi Left,0.4951798915863037,0.26533710956573486,-0.2646706700325012,0.9994322061538696,0.49861106276512146,0.25246188044548035,-0.23026415705680847,0.9992702603340149,0.5012419819831848,0.2534225881099701,-0.23027510941028595,0.9989020228385925,0.5037704706192017,0.254393607378006,-0.23031771183013916,0.9986362457275391,0.4884287416934967,0.2496337890625,-0.26115936040878296,0.9996219277381897,0.4835340082645416,0.24890203773975372,-0.26123467087745667,0.9996100664138794,0.4784772992134094,0.24844861030578613,-0.2612861096858978,0.9997084140777588,0.5008928775787354,0.2604985237121582,-0.05272544547915459,0.9953163266181946,0.46543049812316895,0.2551303505897522,-0.19119301438331604,0.9998481273651123,0.49653714895248413,0.28288260102272034,-0.19638937711715698,0.99787837266922,0.4830709397792816,0.28171268105506897,-0.23701603710651398,0.999651312828064,0.5032699704170227,0.3475780785083771,0.12774071097373962,0.9901494383811951,0.42813220620155334,0.3440091013908386,-0.18687812983989716,0.9999574422836304,0.4883427023887634,0.463583379983902,0.22739942371845245,0.011375389993190765,0.3646101653575897,0.445663183927536,-0.22951015830039978,0.9990589022636414,0.5004185438156128,0.5521081686019897,0.08718626946210861,0.024526948109269142,0.4281063675880432,0.5345189571380615,-0.2790956497192383,0.9916648268699646,0.5058143138885498,0.5759732723236084,0.0745943933725357,0.03721221908926964,0.4441066384315491,0.5449057221412659,-0.31536585092544556,0.9745265245437622,0.5106115341186523,0.5757253766059875,0.03769604116678238,0.039029352366924286,0.4518003463745117,0.5306165218353271,-0.3027704358100891,0.9728245735168457,0.5063672661781311,0.5671746730804443,0.06772278994321823,0.03901953995227814,0.4470944404602051,0.5267216563224792,-0.2708159387111664,0.9527146816253662,0.5293927788734436,0.5923585295677185,0.08996479213237762,0.9995167255401611,0.4707818031311035,0.5986226797103882,-0.08989880979061127,0.9996551275253296,0.6304134726524353,0.6689069867134094,-0.1649228036403656,0.9942522644996643,0.3969765305519104,0.7506430149078369,-0.09882280230522156,0.996858537197113,0.622136116027832,0.8464332818984985,-0.02648720145225525,0.9924588203430176,0.30524593591690063,0.8536802530288696,0.1443714201450348,0.9941990971565247,0.6067017316818237,0.88028883934021,-0.01896018721163273,0.9715909361839294,0.29085367918014526,0.8579349517822266,0.16438883543014526,0.8907277584075928,0.6746580600738525,0.895808756351471,-0.13267239928245544,0.9864803552627563,0.2991514801979065,0.9200164079666138,0.05866466090083122,0.9841093420982361
Zenkutsu Dachi Left,0.4943225383758545,0.2653091251850128,-0.2694423198699951,0.99947589635849,0.49684572219848633,0.25224176049232483,-0.23389163613319397,0.9993276596069336,0.49953967332839966,0.25313273072242737,-0.23390932381153107,0.9989848732948303,0.5021387338638306,0.2540443241596222,-0.23395201563835144,0.9987378716468811,0.485800176858902,0.24950294196605682,-0.26444968581199646,0.9996523261070251,0.4806617796421051,0.2487287074327469,-0.26452094316482544,0.9996405839920044,0.4748840928077698,0.24819383025169373,-0.264557808637619,0.9997309446334839,0.4975711405277252,0.26013845205307007,-0.05155717208981514,0.9956541657447815,0.4601896405220032,0.2548582851886749,-0.1909017264842987,0.9998605251312256,0.4958207607269287,0.2826426327228546,-0.19914977252483368,0.9980091452598572,0.4829951226711273,0.2815241813659668,-0.23924466967582703,0.9996723532676697,0.5000864267349243,0.34579169750213623,0.12696942687034607,0.9907014966011047,0.42692893743515015,0.3425467610359192,-0.1854730248451233,0.9999582171440125,0.4869481027126312,0.4598495066165924,0.21745865046977997,0.011076879687607288,0.36191755533218384,0.4446659982204437,-0.22385971248149872,0.9990652203559875,0.5016435384750366,0.5337275862693787,0.07299055904150009,0.024159502238035202,0.4257894456386566,0.5338734984397888,-0.2634979486465454,0.9912348985671997,0.5076993703842163,0.5701588988304138,0.05425386503338814,0.036933474242687225,0.4433545470237732,0.5453049540519714,-0.29711228609085083,0.9733434915542603,0.5123216509819031,0.5698190927505493,0.015791600570082664,0.038763102144002914,0.4506283402442932,0.5302890539169312,-0.2865225672721863,0.9716654419898987,0.5080475807189941,0.5622521042823792,0.05137522146105766,0.038686398416757584,0.44559645652770996,0.5261881351470947,-0.25549447536468506,0.9509198069572449,0.5293186902999878,0.5916058421134949,0.08998402953147888,0.999556839466095,0.47043466567993164,0.5987675189971924,-0.08991304785013199,0.9996768832206726,0.6300020217895508,0.6707596182823181,-0.1876145899295807,0.9946321845054626,0.39680594205856323,0.7502855658531189,-0.07929635047912598,0.9970137476921082,0.6225842237472534,0.8493368625640869,-0.05362876504659653,0.9929368495941162,0.30524033308029175,0.851512610912323,0.206729918718338,0.9941454529762268,0.6073543429374695,0.8809972405433655,-0.04624100774526596,0.9728568196296692,0.29096442461013794,0.8575896620750427,0.23187704384326935,0.8892207741737366,0.6746023893356323,0.8959618806838989,-0.1653764843940735,0.9872723817825317,0.3038782477378845,0.9142755270004272,0.13873973488807678,0.984075665473938
Zenkutsu Dachi Left,0.49275487661361694,0.26506009697914124,-0.26524463295936584,0.9995187520980835,0.4951910376548767,0.2521435022354126,-0.22908499836921692,0.9993827939033508,0.49810901284217834,0.2530492842197418,-0.22910816967487335,0.9990643858909607,0.5008127689361572,0.25397029519081116,-0.22916129231452942,0.9988358020782471,0.4835643172264099,0.2493855208158493,-0.2591996192932129,0.9996811747550964,0.47832241654396057,0.24850067496299744,-0.2592688202857971,0.9996694922447205,0.47244706749916077,0.2477380335330963,-0.2593090832233429,0.9997522234916687,0.49655622243881226,0.26002535223960876,-0.05041423439979553,0.9959853887557983,0.45856937766075134,0.25377973914146423,-0.17880724370479584,0.999872088432312,0.49455100297927856,0.2823517918586731,-0.19414547085762024,0.9981463551521301,0.482008159160614,0.28119269013404846,-0.23382990062236786,0.9996913075447083,0.5012307167053223,0.34426349401474,0.12731368839740753,0.991294801235199,0.4257727563381195,0.3419288098812103,-0.16532720625400543,0.999958872795105,0.48545041680336,0.4538463056087494,0.22252008318901062,0.010994600132107735,0.3613209128379822,0.4428745210170746,-0.18899275362491608,0.999062716960907,0.49917373061180115,0.5329670310020447,0.10295893996953964,0.024107715114951134,0.4238467216491699,0.5331404209136963,-0.2197365015745163,0.990350604057312,0.5053805112838745,0.5624066591262817,0.08694431930780411,0.03667588159441948,0.4420475363731384,0.5449339747428894,-0.2491360604763031,0.9705057144165039,0.5103510618209839,0.5624769330024719,0.05258513242006302,0.0385473296046257,0.449118435382843,0.5299636125564575,-0.24206046760082245,0.9688037037849426,0.506211519241333,0.5552396774291992,0.08353769779205322,0.03830902278423309,0.443977028131485,0.5257940888404846,-0.21267886459827423,0.946725606918335,0.5290454626083374,0.5915714502334595,0.07964815199375153,0.9995978474617004,0.46962252259254456,0.5989928841590881,-0.07956023514270782,0.9997029304504395,0.6286945343017578,0.6716477870941162,-0.25002583861351013,0.9949783086776733,0.3967277705669403,0.7494705319404602,-0.053589992225170135,0.9970712661743164,0.6229413747787476,0.849340558052063,-0.12452205270528793,0.9933087229728699,0.3090416193008423,0.841106116771698,0.2934782803058624,0.9932335615158081,0.6084380745887756,0.8808078169822693,-0.11801960319280624,0.973203182220459,0.29879993200302124,0.8464686274528503,0.32521501183509827,0.8832817077636719,0.6755046844482422,0.8974947333335876,-0.24987956881523132,0.9877587556838989,0.3033962547779083,0.9036361575126648,0.23877063393592834,0.9828129410743713
Zenkutsu Dachi Left,0.49326038360595703,0.26485881209373474,-0.27444007992744446,0.9995549917221069,0.49607139825820923,0.2520303428173065,-0.2368856966495514,0.9994310736656189,0.49899521470069885,0.2528967261314392,-0.23690196871757507,0.9991325736045837,0.5015733242034912,0.25378116965293884,-0.2369524985551834,0.9989168643951416,0.48456400632858276,0.2492593675851822,-0.2662264406681061,0.9997063875198364,0.4794057309627533,0.24826578795909882,-0.26628661155700684,0.9996951222419739,0.473869264125824,0.24723969399929047,-0.2663135230541229,0.999771237373352,0.4977244734764099,0.2599095404148102,-0.04969155415892601,0.9962684512138367,0.4602689743041992,0.25216957926750183,-0.17995037138462067,0.9998826384544373,0.4949278235435486,0.2821441888809204,-0.20187632739543915,0.9982441663742065,0.48253417015075684,0.28105223178863525,-0.24044468998908997,0.9997071623802185,0.49964070320129395,0.3442096710205078,0.12850967049598694,0.9917017221450806,0.42789608240127563,0.34161579608917236,-0.17015108466148376,0.9999599456787109,0.48110976815223694,0.4541526734828949,0.2235085517168045,0.010590107180178165,0.3617324233055115,0.4410358965396881,-0.2087099850177765,0.9990181922912598,0.4967445731163025,0.533076822757721,0.10573416948318481,0.023750850930809975,0.4220981001853943,0.532741904258728,-0.2593500018119812,0.9899892807006836,0.502914547920227,0.5629061460494995,0.09181268513202667,0.03639370575547218,0.4405028820037842,0.5447419881820679,-0.29515379667282104,0.9697088003158569,0.5088140368461609,0.5629376173019409,0.05306204408407211,0.03822549432516098,0.44707947969436646,0.5298737287521362,-0.2831730544567108,0.9680237770080566,0.5045523047447205,0.555472195148468,0.08483728021383286,0.0380486324429512,0.44212618470191956,0.5256112813949585,-0.2516605257987976,0.9456199407577515,0.5285919904708862,0.5913275480270386,0.08401643484830856,0.9996281862258911,0.46952110528945923,0.5988155603408813,-0.0840141549706459,0.9997215270996094,0.6275995373725891,0.6755107045173645,-0.16091302037239075,0.9950330853462219,0.3962905704975128,0.7498604655265808,-0.11454795300960541,0.9972045421600342,0.6229215860366821,0.8489711880683899,0.005724090151488781,0.9934279918670654,0.30515995621681213,0.8414291739463806,0.14860354363918304,0.9932933449745178,0.6086050868034363,0.8802152276039124,0.01585095003247261,0.9732411503791809,0.2955636978149414,0.8475792407989502,0.17259356379508972,0.8831446766853333,0.6763407588005066,0.8978680372238159,-0.08923881500959396,0.9878409504890442,0.2863748073577881,0.9057155847549438,0.10533177852630615,0.9828855395317078
Zenkutsu Dachi Left,0.49836698174476624,0.26013171672821045,-0.2197737693786621,0.9995613098144531,0.4967799186706543,0.25010010600090027,-0.18699334561824799,0.9994477033615112,0.5005251169204712,0.251003623008728,-0.18700525164604187,0.999152660369873,0.5040730237960815,0.2520645260810852,-0.18703001737594604,0.9989470839500427,0.4906867444515228,0.24789008498191833,-0.22376108169555664,0.9997165203094482,0.4872801899909973,0.2471451461315155,-0.22382548451423645,0.9997048377990723,0.4835784435272217,0.24642258882522583,-0.22389578819274902,0.9997782707214355,0.5007492303848267,0.25979694724082947,-0.022509047761559486,0.9964027404785156,0.46817851066589355,0.25198861956596375,-0.1806005835533142,0.9998883008956909,0.4951346814632416,0.27737662196159363,-0.1563611924648285,0.9982925057411194,0.48972463607788086,0.2764129042625427,-0.20495566725730896,0.9997128844261169,0.5016629695892334,0.3442297577857971,0.1404908001422882,0.9921367764472961,0.4306181073188782,0.33769890666007996,-0.1869998574256897,0.9999616742134094,0.48280516266822815,0.4492936432361603,0.2510347366333008,0.010699139907956123,0.3626098930835724,0.4348791539669037,-0.2369891107082367,0.9990675449371338,0.506989061832428,0.5251784920692444,0.14862297475337982,0.023610463365912437,0.42113661766052246,0.5290216207504272,-0.27605488896369934,0.990563154220581,0.5092558860778809,0.5566859841346741,0.14036361873149872,0.03618134558200836,0.4398743212223053,0.5429872274398804,-0.3104826807975769,0.971407413482666,0.5148972272872925,0.5570467710494995,0.097513347864151,0.037964675575494766,0.4463956356048584,0.5281651020050049,-0.29550307989120483,0.9698164463043213,0.5106363892555237,0.5499305129051208,0.12652456760406494,0.03794883191585541,0.4416218400001526,0.5237628221511841,-0.2667226195335388,0.9483456611633301,0.5282331705093384,0.5910441875457764,0.08962434530258179,0.9996592998504639,0.469168096780777,0.5980077385902405,-0.08957325667142868,0.9997416734695435,0.6272860765457153,0.6757831573486328,-0.1687498688697815,0.9952754974365234,0.39650624990463257,0.7484075427055359,-0.11264403909444809,0.9974067211151123,0.6219547390937805,0.8485596776008606,-0.040753044188022614,0.9937382340431213,0.30509358644485474,0.8419901728630066,0.1437225341796875,0.9935964345932007,0.6075156927108765,0.8799212574958801,-0.034086886793375015,0.9742307066917419,0.2949584126472473,0.8480815291404724,0.16682109236717224,0.8873084783554077,0.6758947968482971,0.8979238867759705,-0.13687816262245178,0.9884207844734192,0.28860095143318176,0.9066073298454285,0.09713903814554214,0.9836850762367249
Zenkutsu Dachi Left,0.5019108057022095,0.25844261050224304,-0.22013573348522186,0.9995692372322083,0.4978736937046051,0.24903303384780884,-0.18726755678653717,0.9994643926620483,0.5012845396995544,0.24988402426242828,-0.18728166818618774,0.9991737604141235,0.5055275559425354,0.2509649693965912,-0.18730860948562622,0.9989767670631409,0.4944750666618347,0.24721108376979828,-0.2236529141664505,0.9997260570526123,0.49164971709251404,0.24659675359725952,-0.223719984292984,0.9997138977050781,0.4884321093559265,0.24602550268173218,-0.22379112243652344,0.9997847080230713,0.5024298429489136,0.2594844102859497,-0.021703926846385002,0.9965236186981201,0.4722854197025299,0.2517654597759247,-0.18217599391937256,0.9998934268951416,0.49564599990844727,0.27556195855140686,-0.1562660038471222,0.9983348846435547,0.4937790036201477,0.27465465664863586,-0.20444080233573914,0.9997175335884094,0.5031189918518066,0.34422430396080017,0.14146456122398376,0.9925240278244019,0.4320547580718994,0.3354864716529846,-0.19315432012081146,0.9999629855155945,0.48424258828163147,0.447397381067276,0.25302350521087646,0.010849337093532085,0.36330848932266235,0.43128064274787903,-0.24187114834785461,0.9991059303283691,0.5110443830490112,0.5226366519927979,0.14828327298164368,0.023610610514879227,0.4205795228481293,0.5271249413490295,-0.2812221348285675,0.9910203218460083,0.5124900341033936,0.5541810393333435,0.1388055682182312,0.03615499287843704,0.43947991728782654,0.5419381260871887,-0.3160936236381531,0.9727712273597717,0.5180427432060242,0.5548204779624939,0.09567543864250183,0.037910908460617065,0.4460209012031555,0.5271373391151428,-0.30186927318573,0.9712649583816528,0.5136805772781372,0.5478302240371704,0.1258707195520401,0.038062065839767456,0.44135022163391113,0.5226896405220032,-0.27228397130966187,0.950558066368103,0.5278252959251404,0.5907173752784729,0.09217091649770737,0.9996867775917053,0.46884480118751526,0.597355306148529,-0.09209923446178436,0.9997594952583313,0.6269919276237488,0.6762343645095825,-0.1597571074962616,0.9954859614372253,0.3967333734035492,0.7473996877670288,-0.11054565012454987,0.9975892901420593,0.6212985515594482,0.8473939895629883,-0.025681639090180397,0.994002640247345,0.3050644099712372,0.8421377539634705,0.14819088578224182,0.9938596487045288,0.6070004105567932,0.8787215352058411,-0.018240954726934433,0.9749658703804016,0.29498291015625,0.8474713563919067,0.1693989783525467,0.8903868198394775,0.6752926707267761,0.8980514407157898,-0.11982492357492447,0.9889007210731506,0.28935831785202026,0.9056881070137024,0.09623824059963226,0.9843737483024597
Zenkutsu Dachi Left,0.5166475772857666,0.2567238211631775,-0.2330508679151535,0.9995681047439575,0.5132825970649719,0.24598267674446106,-0.2007889300584793,0.9994735717773438,0.5145890116691589,0.24667398631572723,-0.20078881084918976,0.9991775751113892,0.5162351131439209,0.2475171834230423,-0.2007588893175125,0.9989829659461975,0.509311318397522,0.2444005161523819,-0.23975452780723572,0.999731719493866,0.5063514113426208,0.24383090436458588,-0.2398281991481781,0.9997195601463318,0.5029826164245605,0.24326495826244354,-0.23991195857524872,0.9997894763946533,0.5088026523590088,0.2559462785720825,-0.03750179335474968,0.996544599533081,0.48646244406700134,0.2497476488351822,-0.20808342099189758,0.9998978972434998,0.5121276378631592,0.272696852684021,-0.17079608142375946,0.9983497262001038,0.5082143545150757,0.2724657654762268,-0.2220221310853958,0.9997231960296631,0.5036885142326355,0.3437080383300781,0.13150028884410858,0.9928494691848755,0.4393729269504547,0.3293314278125763,-0.22631828486919403,0.9999650120735168,0.48483800888061523,0.44791895151138306,0.2348472625017166,0.010886614210903645,0.3678815960884094,0.42392972111701965,-0.28533411026000977,0.9991289973258972,0.5093331933021545,0.5235835909843445,0.12618474662303925,0.024237599223852158,0.42045164108276367,0.525177538394928,-0.3308009207248688,0.9915320873260498,0.5122804045677185,0.5551153421401978,0.12123628705739975,0.03745501488447189,0.4392741322517395,0.5409776568412781,-0.3714595139026642,0.9743695259094238,0.5180295705795288,0.5550821423530579,0.07255161553621292,0.03917266055941582,0.4459921717643738,0.5264846086502075,-0.3557416796684265,0.9729559421539307,0.5136752724647522,0.547861635684967,0.1023937240242958,0.03945868834853172,0.4413725733757019,0.5219098329544067,-0.32177430391311646,0.9532197117805481,0.5257556438446045,0.589997410774231,0.10407179594039917,0.9997022151947021,0.4679540693759918,0.5960284471511841,-0.10406927764415741,0.9997702836990356,0.6256434321403503,0.6799320578575134,-0.048040036112070084,0.9954649209976196,0.3966641426086426,0.7473827600479126,-0.12040473520755768,0.9977734088897705,0.6205689907073975,0.8486878275871277,0.11902707815170288,0.9942319989204407,0.3026556074619293,0.8429153561592102,0.09474107623100281,0.9943376183509827,0.6064200401306152,0.879963755607605,0.1289813220500946,0.9760143756866455,0.28975412249565125,0.8498898148536682,0.11312909424304962,0.8977925181388855,0.6750290393829346,0.8977430462837219,0.03837006166577339,0.989345133304596,0.28723806142807007,0.9093719720840454,0.024651961401104927,0.9855316877365112
